Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,347,1482,FALSE,12/26/2019,45,Air New Zealand
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,698,1218,TRUE,12/26/2019,46,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,339,981,FALSE,12/27/2019,47,Condor
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,610,1218,TRUE,12/27/2019,48,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,222,941,FALSE,12/28/2019,49,Copa
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,479,1218,TRUE,12/28/2019,50,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,244,838,FALSE,12/30/2019,51,Air France
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,520,1218,TRUE,12/30/2019,52,Iberia
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,241,941,FALSE,12/31/2019,53,Copa
Seattle,65698,London,London Heathrow,LHR,United Kingdom,81665,515,857,TRUE,12/31/2019,54,Finnair
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,646,898,FALSE,12/1/2019,1,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,611,898,FALSE,12/2/2019,2,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,473,1276,FALSE,12/3/2019,3,Japan Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,532,1713,TRUE,12/3/2019,4,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,611,898,FALSE,12/4/2019,5,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,611,898,FALSE,12/5/2019,6,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,481,1276,FALSE,12/6/2019,7,Japan Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,480,1276,FALSE,12/7/2019,8,Japan Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,688,1713,TRUE,12/7/2019,9,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,646,898,FALSE,12/8/2019,10,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,474,1317,FALSE,12/9/2019,11,Korean Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,577,988,FALSE,12/10/2019,12,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,684,1793,FALSE,12/11/2019,13,United
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,578,988,FALSE,12/12/2019,14,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,1396,1713,TRUE,12/12/2019,15,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,578,988,FALSE,12/13/2019,16,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,749,988,FALSE,12/14/2019,17,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,1372,1713,TRUE,12/14/2019,18,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,711,988,FALSE,12/15/2019,19,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,721,988,FALSE,12/16/2019,20,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,751,898,FALSE,12/17/2019,21,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,1259,1713,TRUE,12/17/2019,22,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,804,851,FALSE,12/18/2019,23,Alaska Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,751,898,FALSE,12/19/2019,24,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,1690,1713,TRUE,12/19/2019,25,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,894,1276,FALSE,12/20/2019,26,Japan Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,895,1276,FALSE,12/21/2019,27,Japan Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,2537,1713,TRUE,12/21/2019,28,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,787,898,FALSE,12/22/2019,29,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,1308,1713,TRUE,12/22/2019,30,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,709,1793,FALSE,12/23/2019,31,United
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,663,988,FALSE,12/24/2019,32,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,686,1713,TRUE,12/24/2019,33,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,1124,1276,FALSE,12/25/2019,34,Japan Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,517,898,FALSE,12/26/2019,35,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,639,1713,TRUE,12/26/2019,36,Singapore Airlines
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,652,898,FALSE,12/27/2019,37,EVA Air
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,738,988,FALSE,12/28/2019,38,Delta
Seattle,81870,Singapore,Singapore Changi,SIN,Singapore,81665,631,1276,FALSE,12/30/2019,39,Japan Airlines
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2758,1324,FALSE,12/1/2019,1,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/2/2019,2,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/3/2019,3,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/4/2019,4,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/5/2019,5,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/6/2019,6,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/7/2019,7,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/8/2019,8,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/9/2019,9,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/10/2019,10,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/11/2019,11,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/12/2019,12,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,460,851,FALSE,12/13/2019,13,Alaska Airlines
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1204,870,TRUE,12/13/2019,14,jetBlue
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/14/2019,15,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/15/2019,16,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,2759,1324,FALSE,12/16/2019,17,KLM
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,704,851,FALSE,12/17/2019,18,Alaska Airlines
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1257,1035,TRUE,12/17/2019,19,Emirates
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1072,952,FALSE,12/18/2019,20,Cathay Pacific
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1210,1035,TRUE,12/18/2019,21,Emirates
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1250,851,FALSE,12/19/2019,22,Alaska Airlines
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1259,1035,TRUE,12/19/2019,23,Emirates
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1079,952,FALSE,12/20/2019,24,Cathay Pacific
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,1204,1035,TRUE,12/20/2019,25,Emirates
Seattle,48018,Dubai,Dubai,DXB,United Arab Emirates,81665,960,1907,FALSE,12/21/2019,26,WestJet
