Direct,MinPrice,OutboundLeg,QuoteDateTime,QuoteId,CarrierIds,DepartureDate,DestinationId,OriginId
False,349.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-15T00:00:00'}",2019-07-18T02:28:00,19,[1467],2019-12-15T00:00:00,65698,58440
True,647.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-15T00:00:00'}",2019-07-18T02:28:00,20,[1523],2019-12-15T00:00:00,65698,58440
False,409.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-18T02:28:00,21,[1467],2019-12-16T00:00:00,65698,58440
True,582.0,"{'CarrierIds': [1710], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-18T02:28:00,22,[1710],2019-12-16T00:00:00,65698,58440
False,406.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-17T00:00:00'}",2019-07-18T22:19:00,23,[1467],2019-12-17T00:00:00,65698,58440
True,1857.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-17T00:00:00'}",2019-07-18T22:19:00,24,[1523],2019-12-17T00:00:00,65698,58440
False,406.0,"{'CarrierIds': [1467], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-18T00:00:00'}",2019-07-21T14:00:00,25,[1467],2019-12-18T00:00:00,65698,58440
True,1904.0,"{'CarrierIds': [1523], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-18T00:00:00'}",2019-07-21T13:30:00,26,[1523],2019-12-18T00:00:00,65698,58440
False,860.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-18T11:05:00,27,[1755],2019-12-19T00:00:00,65698,58440
True,1111.0,"{'CarrierIds': [857], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-18T11:05:00,28,[857],2019-12-19T00:00:00,65698,58440
False,804.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-21T05:43:00,29,[870],2019-12-20T00:00:00,65698,58440
True,1931.0,"{'CarrierIds': [857], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-20T16:55:00,30,[857],2019-12-20T00:00:00,65698,58440
False,747.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 65698, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-22T13:58:00,31,[1755],2019-12-21T00:00:00,65698,58440
