Departure City,City ID,City Name,Airport Name,Iata Code,Country Name,City ID Departure,Min Price,Airline ID,Non-Stop Flight,Departure Date,Quote ID,Airline Name
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,980,1658,False,12/20/2019,19,Royal Jordanian
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4076,988,False,12/21/2019,20,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4077,988,False,12/22/2019,21,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,893,1658,False,12/23/2019,22,Royal Jordanian
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,827,952,False,12/24/2019,23,Cathay Pacific
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,823,870,False,12/25/2019,24,jetBlue
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,903,1618,False,12/26/2019,25,Qatar Airways
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4077,988,False,12/27/2019,26,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,828,1755,False,12/28/2019,27,Turkish Airlines
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,857,1618,False,12/29/2019,28,Qatar Airways
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4076,988,False,12/30/2019,29,Delta
Atlanta,48018,Dubai,Dubai,DXB,United Arab Emirates,40924,4074,988,False,12/31/2019,30,Delta
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,385,1902,False,12/1/2019,1,Southwest Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1068,838,True,12/1/2019,2,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,272,1324,False,12/3/2019,3,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1034,1324,True,12/3/2019,4,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,277,1324,False,12/4/2019,5,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1035,838,True,12/4/2019,6,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,267,870,False,12/5/2019,7,jetBlue
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1095,838,True,12/5/2019,8,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,287,1467,False,12/6/2019,9,Spirit Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,277,1467,False,12/7/2019,10,Spirit Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1095,838,True,12/7/2019,11,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,566,83896,False,12/8/2019,12,flythomascook
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1068,838,True,12/8/2019,13,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,285,1065,False,12/9/2019,14,Frontier Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1035,838,True,12/9/2019,15,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,247,1467,False,12/11/2019,16,Spirit Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1068,838,True,12/11/2019,17,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,328,870,False,12/13/2019,18,jetBlue
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1176,1324,True,12/13/2019,19,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,273,1467,False,12/14/2019,20,Spirit Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1169,1324,True,12/14/2019,21,KLM
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,286,1467,False,12/15/2019,22,Spirit Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1105,838,True,12/15/2019,23,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,758,83896,False,12/16/2019,24,flythomascook
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,1127,838,True,12/16/2019,25,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,320,1065,False,12/17/2019,26,Frontier Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,3434,838,True,12/17/2019,27,Air France
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,336,1467,False,12/18/2019,28,Spirit Airlines
Atlanta,44759,Paris,Paris Charles de Gaulle,CDG,France,40924,3484,838,True,12/18/2019,29,Air France
