Direct,MinPrice,OutboundLeg,QuoteDateTime,QuoteId,CarrierIds,DepartureDate,DestinationId,OriginId
False,2667.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-11T00:00:00'}",2019-07-24T05:10:00,9,[1324],2019-12-11T00:00:00,48018,58440
False,665.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-12T00:00:00'}",2019-07-24T12:45:00,10,[881],2019-12-12T00:00:00,48018,58440
True,989.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-12T00:00:00'}",2019-07-24T12:45:00,11,[1035],2019-12-12T00:00:00,48018,58440
False,2649.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-13T00:00:00'}",2019-07-18T02:08:00,12,[1324],2019-12-13T00:00:00,48018,58440
False,730.0,"{'CarrierIds': [881], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-22T00:55:00,13,[881],2019-12-16T00:00:00,48018,58440
True,1002.0,"{'CarrierIds': [1035], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-16T00:00:00'}",2019-07-22T00:55:00,14,[1035],2019-12-16T00:00:00,48018,58440
False,2650.0,"{'CarrierIds': [988], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-18T00:00:00'}",2019-07-21T08:34:00,15,[988],2019-12-18T00:00:00,48018,58440
False,1029.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-18T20:10:00,16,[1755],2019-12-19T00:00:00,48018,58440
True,1141.0,"{'CarrierIds': [870], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-19T00:00:00'}",2019-07-18T20:10:00,17,[870],2019-12-19T00:00:00,48018,58440
False,1240.0,"{'CarrierIds': [1755], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-20T00:00:00'}",2019-07-22T19:20:00,18,[1755],2019-12-20T00:00:00,48018,58440
False,1006.0,"{'CarrierIds': [1324], 'OriginId': 58440, 'DestinationId': 48018, 'DepartureDate': '2019-12-21T00:00:00'}",2019-07-25T02:55:00,19,[1324],2019-12-21T00:00:00,48018,58440
